GA,50th,5th,95th
21.285714285714285,20.29646681948442,18.72814976536325,21.86478387360559
21.322931577440595,20.36251947718628,18.790624494661646,21.93441445971091
21.360148869166903,20.428569764006983,18.853096853078885,22.004042674935082
21.397366160893213,20.494617679946547,18.915566840614986,22.073668519278108
21.434583452619524,20.560663225004962,18.978034457269935,22.14329199273999
21.471800744345835,20.626706399182222,19.040499703043732,22.21291309532071
21.509018036072142,20.692747202478326,19.10296257793637,22.28253182702028
21.546235327798453,20.75878563489329,19.16542308194787,22.352148187838708
21.583452619524763,20.824821696427104,19.22788121507822,22.421762177775985
21.620669911251074,20.890855387079764,19.290336977327417,22.49137379683211
21.65788720297738,20.956886706851275,19.352790368695466,22.560983045007085
21.695104494703692,21.02291565574163,19.415241389182356,22.630589922300906
21.732321786430003,21.088942233750846,19.477690038788108,22.700194428713584
21.76953907815631,21.154966440878898,19.540136317512694,22.769796564245098
21.80675636988262,21.22098827712581,19.602580225356142,22.839396328895475
21.84397366160893,21.28700774249158,19.665021762318446,22.90899372266471
21.881190953335242,21.353024836976186,19.72746092839959,22.97858874555278
21.91840824506155,21.419039560579645,19.789897723599587,23.048181397559702
21.95562553678786,21.485051913301948,19.852332147918425,23.11777167868547
21.99284282851417,21.55106189514311,19.91476420135612,23.187359588930097
22.030060120240478,21.617069506103118,19.977193883912665,23.25694512829357
22.06727741196679,21.683074746181976,20.03962119558806,23.32652829677589
22.1044947036931,21.749077615379694,20.102046136382313,23.396109094377074
22.14171199541941,21.81507811369625,20.164468706295406,23.46568752109709
22.178929287145717,21.881076241131655,20.226888905327346,23.53526357693596
22.216146578872028,21.947071997685914,20.289306733478142,23.604837261893685
22.25336387059834,22.013065383359024,20.351722190747786,23.67440857597026
22.29058116232465,22.079056398150986,20.414135277136285,23.743977519165686
22.327798454050956,22.145045042061785,20.476545992643622,23.813544091479947
22.365015745777267,22.21103131509145,20.53895433726982,23.88310829291308
22.402233037503578,22.27701521723996,20.601360311014865,23.95267012346505
22.439450329229885,22.342996748507314,20.663763913878757,24.02222958313587
22.476667620956196,22.40897590889352,20.7261651458615,24.09178667192554
22.513884912682506,22.474952698398578,20.788564006963092,24.161341389834064
22.551102204408817,22.540927117022495,20.850960497183546,24.230893736861443
22.588319496135124,22.60689916476524,20.913354616522827,24.300443713007652
22.625536787861435,22.672868841626855,20.975746364980978,24.36999131827273
22.662754079587746,22.738836147607312,21.03813574255797,24.43953655265665
22.699971371314057,22.80480108270662,21.100522749253816,24.509079416159427
22.737188663040364,22.870763646924775,21.162907385068507,24.578619908781043
22.774405954766674,22.93672384026178,21.225289650002047,24.648158030521515
22.811623246492985,23.002681662717645,21.28766954405445,24.71769378138084
