GA,50th,5th,95th
21.285714285714285,21.77597577085499,19.996491066912174,23.55546047479781
21.322931577440595,21.85012109351144,20.06681340926562,23.63342877775726
21.360148869166903,21.924112728315585,20.136982063766762,23.711243392864404
21.397366160893213,21.997950675267454,20.206997030415632,23.788904320119276
21.434583452619524,22.07163493436702,20.276858309212194,23.866411559521843
21.471800744345835,22.145165505614308,20.34656590015648,23.943765111072135
21.509018036072142,22.218542389009308,20.416119803248478,24.020964974770138
21.546235327798453,22.291765584552003,20.48552001848817,24.098011150615836
21.583452619524763,22.364835092242423,20.554766545875587,24.174903638609255
21.620669911251074,22.437750912080553,20.623859385410718,24.251642438750387
21.65788720297738,22.51051304406638,20.69279853709354,24.328227551039216
21.695104494703692,22.58312148819993,20.76158400092409,24.40465897547577
21.732321786430003,22.65557624448119,20.830215776902346,24.480936712060032
21.76953907815631,22.727877312910145,20.8986938650283,24.55706076079199
21.80675636988262,22.80002469348681,20.967018265301963,24.633031121671657
21.84397366160893,22.872018386211217,21.03518897772337,24.708847794699064
21.881190953335242,22.943858391083303,21.103206002292453,24.784510779874154
21.91840824506155,23.0155447081031,21.171069339009247,24.860020077196953
21.95562553678786,23.08707733727062,21.238778987873765,24.935375686667477
21.99284282851417,23.158456278585838,21.30633494888598,25.010577608285697
22.030060120240478,23.22968153204878,21.373737222045918,25.085625842051638
22.06727741196679,23.30075309765943,21.44098580735357,25.160520387965292
22.1044947036931,23.37167097541778,21.508080704808915,25.235261246026642
22.14171199541941,23.442435165323865,21.575021914411998,25.30984841623573
22.178929287145717,23.513045667377632,21.641809436162763,25.3842818985925
22.216146578872028,23.58350248157911,21.708443270061238,25.458561693096982
22.25336387059834,23.653805607928312,21.774923416107438,25.532687799749183
22.29058116232465,23.723955046425225,21.84124987430135,25.6066602185491
22.327798454050956,23.793950797069833,21.907422644642956,25.68047894949671
22.365015745777267,23.863792859862166,21.973441727132286,25.754143992592045
22.402233037503578,23.93348123480221,22.039307121769326,25.82765534783509
22.439450329229885,24.003015921889947,22.105018828554062,25.90101301522583
22.476667620956196,24.07239692112541,22.170576847486522,25.974216994764294
22.513884912682506,24.141624232508583,22.235981178566696,26.04726728645047
22.551102204408817,24.210697856039467,22.301231821794577,26.120163890284356
22.588319496135124,24.279617791718046,22.366328777170153,26.19290680626594
22.625536787861435,24.348384039544335,22.43127204469344,26.26549603439523
22.662754079587746,24.416996599518363,22.496061624364465,26.337931574672258
22.699971371314057,24.485455471640073,22.560697516183176,26.41021342709697
22.737188663040364,24.553760655909493,22.625179720149593,26.482341591669392
22.774405954766674,24.62191215232665,22.689508236263748,26.554316068389554
22.811623246492985,24.68990996089149,22.753683064525585,26.626136857257396
22.848840538219292,24.75775408160404,22.817704204935133,26.69780395827295
22.886057829945603,24.82544451446433,22.88157165749242,26.769317371436237
22.923275121671914,24.8929812594723,22.94528542219739,26.84067709674721
22.960492413398224,24.960364316627995,23.008845499050082,26.911883134205908
22.99770970512453,25.0275936859314,23.072251888050484,26.982935483812316
23.034926996850842,25.0946693673825,23.135504589198582,27.05383414556642
