GA,50th,5th,95th
21.285714285714285,7.273834406674818,5.174889550539379,9.372779262810257
21.322931577440595,7.276703244670368,5.1780070526957145,9.37539943664502
21.360148869166903,7.279569565260212,5.181122037446345,9.378017093074078
21.397366160893213,7.282433368444353,5.184234504791272,9.380632232097433
21.434583452619524,7.28529465422279,5.1873444547304945,9.383244853715084
21.471800744345835,7.288153422595521,5.190451887264012,9.385854957927029
21.509018036072142,7.291009673562548,5.193556802391825,9.388462544733269
21.546235327798453,7.293863407123871,5.196659200113934,9.391067614133807
21.583452619524763,7.296714623279488,5.199759080430338,9.393670166128638
21.620669911251074,7.299563322029401,5.202856443341037,9.396270200717765
21.65788720297738,7.302409503373609,5.20595128884603,9.398867717901187
21.695104494703692,7.305253167312113,5.209043616945321,9.401462717678905
21.732321786430003,7.308094313844913,5.212133427638907,9.40405520005092
21.76953907815631,7.310932942972007,5.215220720926787,9.406645165017228
21.80675636988262,7.313769054693399,5.218305496808965,9.409232612577831
21.84397366160893,7.316602649009084,5.221387755285436,9.41181754273273
21.881190953335242,7.319433725919065,5.224467496356203,9.414399955481926
21.91840824506155,7.322262285423342,5.227544720021267,9.416979850825417
21.95562553678786,7.3250883275219145,5.230619426280625,9.419557228763203
21.99284282851417,7.327911852214782,5.233691615134278,9.422132089295285
22.030060120240478,7.3307328595019445,5.236761286582227,9.424704432421661
22.06727741196679,7.333551349383404,5.239828440624472,9.427274258142335
22.1044947036931,7.336367321859157,5.242893077261012,9.429841566457302
22.14171199541941,7.339180776929206,5.245955196491847,9.432406357366565
22.178929287145717,7.341991714593551,5.249014798316978,9.434968630870124
22.216146578872028,7.344800134852191,5.252071882736404,9.437528386967976
22.25336387059834,7.347606037705127,5.255126449750126,9.440085625660126
22.29058116232465,7.3504094231523585,5.258178499358143,9.442640346946572
22.327798454050956,7.353210291193885,5.2612280315604565,9.445192550827313
22.365015745777267,7.356008641829707,5.264275046357064,9.447742237302348
22.402233037503578,7.358804475059824,5.267319543747967,9.45028940637168
22.439450329229885,7.361597790884237,5.2703615237331665,9.452834058035307
22.476667620956196,7.364388589302946,5.273400986312662,9.45537619229323
22.513884912682506,7.36717687031595,5.276437931486452,9.457915809145447
22.551102204408817,7.369962633923249,5.279472359254537,9.46045290859196
22.588319496135124,7.372745880124842,5.282504269616917,9.462987490632766
22.625536787861435,7.375526608920733,5.285533662573593,9.465519555267871
22.662754079587746,7.378304820310918,5.288560538124564,9.468049102497272
22.699971371314057,7.3810805142954,5.291584896269832,9.470576132320968
22.737188663040364,7.383853690874176,5.294606737009394,9.473100644738956
22.774405954766674,7.3866243500472475,5.2976260603432515,9.475622639751242
22.811623246492985,7.389392491814615,5.300642866271405,9.478142117357823
22.848840538219292,7.392158116176278,5.3036571547938545,9.4806590775587
22.886057829945603,7.394921223132236,5.3066689259106,9.483173520353873
22.923275121671914,7.39768181268249,5.309678179621638,9.48568544574334
22.960492413398224,7.400439884827039,5.312684915926974,9.488194853727103
22.99770970512453,7.403195439565883,5.315689134826604,9.490701744305161
23.034926996850842,7.405948476899024,5.318690836320531,9.493206117477516
23.072144288577153,7.408698996826459,5.321690020408752,9.495707973244166
23.109361580303464,7.41144699934819,5.324686687091269,9.49820731160511
23.14657887202977,7.414192484464215,5.3276808363680805,9.50070413256035
23.18379616375608,7.416935452174537,5.3306724682391895,9.503198436109885
23.221013455482392,7.419675902479154,5.333661582704592,9.505690222253715
23.2582307472087,7.422413835378067,5.336648179764291,9.508179490991843
23.29544803893501,7.425149250871275,5.339632259418285,9.510666242324264
23.33266533066132,7.427882148958778,5.342613821666574,9.513150476250981
23.36988262238763,7.430612529640577,5.345592866509159,9.515632192771994
23.40709991411394,7.433340392916671,5.34856939394604,9.518111391887302
23.44431720584025,7.436065738787061,5.351543403977216,9.520588073596906
23.48153449756656,7.438788567251747,5.354514896602687,9.523062237900806
23.51875178929287,7.441508878310728,5.3574838718224544,9.525533884799
23.555969081019178,7.444226671964003,5.360450329636516,9.528003014291489
23.59318637274549,7.446941948211575,5.363414270044874,9.530469626378276
23.6304036644718,7.449654707053442,5.366375693047527,9.532933721059356
23.667620956198107,7.452364948489604,5.369334598644475,9.535395298334732
23.704838247924418,7.455072672520062,5.3722909868357185,9.537854358204404
23.74205553965073,7.457777879144816,5.375244857621259,9.540310900668372
23.779272831377035,7.460480568363865,5.378196211001094,9.542764925726635
23.816490123103346,7.463180740177208,5.381145046975223,9.545216433379192
23.853707414829657,7.465878394584848,5.38409136554365,9.547665423626047
23.890924706555968,7.468573531586783,5.3870351667063705,9.550111896467193
23.92814199828228,7.471266151183014,5.389976450463387,9.552555851902639
23.965359290008585,7.47395625337354,5.3929152168147,9.55499728993238
24.002576581734896,7.4766438381583615,5.395851465760307,9.557436210556414
24.039793873461207,7.4793289055374785,5.39878519730021,9.559872613774745
24.077011165187514,7.482011455510889,5.401716411434407,9.56230649958737
24.114228456913825,7.484691488078598,5.404645108162901,9.564737867994292
24.151445748640135,7.487369003240601,5.407571287485691,9.56716671899551
24.188663040366443,7.4900440009969,5.410494949402776,9.569593052591022
24.225880332092753,7.492716481347493,5.413416093914156,9.57201686878083
24.263097623819064,7.495386444292383,5.416334721019831,9.574438167564933
24.300314915545375,7.498053889831568,5.419250830719802,9.576856948943332
24.337532207271682,7.500718817965048,5.422164423014069,9.579273212916027
24.374749498997993,7.503381228692824,5.425075497902631,9.581686959483015
24.411966790724303,7.506041122014896,5.427984055385489,9.584098188644301
24.449184082450614,7.508698497931262,5.430890095462641,9.586506900399883
24.48640137417692,7.511353356441925,5.433793618134089,9.58891309474976
24.523618665903232,7.514005697546882,5.436694623399832,9.59131677169393
24.560835957629543,7.516655521246135,5.439593111259873,9.593717931232398
24.59805324935585,7.519302827539683,5.442489081714206,9.596116573365158
24.63527054108216,7.521947616427527,5.445382534762836,9.598512698092216
24.67248783280847,7.524589887909666,5.448273470405762,9.60090630541357
24.709705124534782,7.527229641986102,5.451161888642984,9.60329739532922
24.74692241626109,7.529866878656831,5.454047789474499,9.605685967839163
24.7841397079874,7.532501597921858,5.456931172900312,9.608072022943404
24.82135699971371,7.535133799781178,5.459812038920418,9.610455560641938
24.85857429144002,7.5377634842347945,5.4626903875348205,9.612836580934768
24.89579158316633,7.540390651282706,5.465566218743518,9.615215083821894
24.93300887489264,7.543015300924914,5.468439532546512,9.617591069303314
24.97022616661895,7.545637433161417,5.471310328943801,9.619964537379031
25.007443458345257,7.548257047992215,5.474178607935386,9.622335488049044
25.044660750071568,7.550874145417309,5.477044369521265,9.624703921313351
25.08187804179788,7.553488725436699,5.4799076137014415,9.627069837171955
25.11909533352419,7.556100788050383,5.4827683404759116,9.629433235624854
25.156312625250496,7.558710333258363,5.485626549844677,9.631794116672047
25.193529916976807,7.561317361060638,5.4884822418077395,9.634152480313537
25.230747208703118,7.563921871457209,5.4913354163650965,9.636508326549322
25.26796450042943,7.566523864448076,5.494186073516749,9.6388616553794
25.305181792155736,7.569123340033238,5.4970342132626975,9.641212466803779
25.342399083882047,7.5717202982126945,5.49987983560294,9.64356076082245
25.379616375608357,7.574314738986448,5.502722940537479,9.645906537435415
25.416833667334664,7.576906662354496,5.505563528066313,9.648249796642677
25.454050959060975,7.579496068316839,5.508401598189442,9.650590538444234
25.491268250787286,7.582082956873478,5.511237150906867,9.652928762840087
