GA,50th,5th,95th
21.285714285714285,6.1827113580823,5.615272989678525,6.750149726486075
21.322931577440595,6.2033311159366145,5.635102550424199,6.7715596814490295
21.360148869166903,6.223945144971355,5.6549263823503,6.79296390759241
21.397366160893213,6.244553445186523,5.674744485456828,6.814362404916217
21.434583452619524,6.2651560165821225,5.694556859743788,6.835755173420457
21.471800744345835,6.285752859158149,5.714363505211174,6.857142213105123
21.509018036072142,6.306343972914605,5.73416442185899,6.87852352397022
21.546235327798453,6.326929357851488,5.753959609687233,6.899899106015742
21.583452619524763,6.347509013968801,5.773749068695906,6.921268959241695
21.620669911251074,6.368082941266542,5.793532798885008,6.942633083648077
21.65788720297738,6.38865113974471,5.813310800254536,6.963991479234885
21.695104494703692,6.40921360940331,5.833083072804496,6.985344146002125
21.732321786430003,6.429770350242337,5.852849616534883,7.006691083949791
21.76953907815631,6.450321362261792,5.872610431445698,7.028032293077886
21.80675636988262,6.470866645461675,5.892365517536941,7.049367773386409
21.84397366160893,6.4914061998419905,5.9121148748086165,7.0706975248753645
21.881190953335242,6.511940025402731,5.931858503260717,7.092021547544745
21.91840824506155,6.532468122143901,5.951596402893247,7.113339841394555
21.95562553678786,6.552990490065501,5.971328573706208,7.134652406424795
21.99284282851417,6.573507129167527,5.991055015699593,7.15595924263546
22.030060120240478,6.594018039449982,6.0107757288734085,7.177260350026556
22.06727741196679,6.614523220912866,6.030490713227652,7.1985557285980795
22.1044947036931,6.635022673556182,6.050199968762328,7.219845378350035
22.14171199541941,6.655516397379922,6.069903495477429,7.241129299282416
22.178929287145717,6.676004392384091,6.089601293372958,7.262407491395225
22.216146578872028,6.696486658568692,6.109293362448919,7.283679954688465
22.25336387059834,6.716963195933718,6.128979702705305,7.304946689162131
22.29058116232465,6.737434004479176,6.1486603141421226,7.326207694816229
22.327798454050956,6.757899084205058,6.168335196759365,7.347462971650751
22.365015745777267,6.778358435111373,6.18800435055704,7.3687125196657055
22.402233037503578,6.798812057198114,6.207667775535141,7.3899563388610865
22.439450329229885,6.819259950465285,6.227325471693672,7.411194429236898
22.476667620956196,6.839702114912883,6.24697743903263,7.432426790793135
22.513884912682506,6.8601385505409125,6.26662367755202,7.453653423529805
22.551102204408817,6.880569257349367,6.286264187251835,7.4748743274469
22.588319496135124,6.900994235338252,6.305898968132079,7.496089502544424
22.625536787861435,6.921413484507567,6.325528020192754,7.517298948822379
22.662754079587746,6.941827004857308,6.345151343433856,7.538502666280761
22.699971371314057,6.962234796387482,6.3647689378553896,7.559700654919574
22.737188663040364,6.982636859098078,6.384380803457346,7.58089291473881
22.774405954766674,7.003033192989107,6.403986940239735,7.602079445738479
22.811623246492985,7.023423798060564,6.423587348202552,7.623260247918576
22.848840538219292,7.043808674312449,6.443182027345797,7.644435321279101
22.886057829945603,7.064187821744764,6.462770977669472,7.665604665820056
22.923275121671914,7.0845612403575045,6.482354199173573,7.686768281541436
22.960492413398224,7.104928930150678,6.501931691858106,7.70792616844325
22.99770970512453,7.125290891124275,6.521503455723064,7.729078326525487
23.034926996850842,7.145647123278304,6.541069490768453,7.750224755788156
23.072144288577153,7.16599762661276,6.560629796994268,7.771365456231251
23.109361580303464,7.186342401127647,6.580184374400515,7.792500427854779
23.14657887202977,7.206681446822961,6.59973322298719,7.813629670658733
23.18379616375608,7.227014763698704,6.619276342754292,7.834753184643115
23.221013455482392,7.2473423517548765,6.6388137337018245,7.855870969807928
23.2582307472087,7.267664210991474,6.658345395829782,7.876983026153165
23.29544803893501,7.287980341408503,6.677871329138172,7.898089353678834
23.33266533066132,7.308290743005959,6.697391533626988,7.91918995238493
23.36988262238763,7.328595415783847,6.716906009296236,7.940284822271458
23.40709991411394,7.348894359742162,6.73641475614591,7.961373963338413
23.44431720584025,7.369187574880903,6.755917774176012,7.982457375585794
23.48153449756656,7.389475061200076,6.775415063386545,8.003535059013608
23.51875178929287,7.409756818699676,6.794906623777504,8.024607013621846
23.555969081019178,7.430032847379704,6.814392455348893,8.045673239410515
23.59318637274549,7.45030314724016,6.833872558100709,8.06673373637961
23.6304036644718,7.470567718281049,6.853346932032958,8.08778850452914
23.667620956198107,7.490826560502362,6.872815577145631,8.108837543859092
23.704838247924418,7.5110796739041055,6.892278493438734,8.129880854369476
23.74205553965073,7.531327058486279,6.911735680912268,8.150918436060289
23.779272831377035,7.551568714248876,6.931187139566225,8.171950288931527
23.816490123103346,7.571804641191906,6.950632869400615,8.192976412983196
23.853707414829657,7.592034839315363,6.970072870415432,8.213996808215294
23.890924706555968,7.612259308619252,6.989507142610681,8.235011474627822
23.92814199828228,7.6324780491035655,7.008935685986355,8.256020412220776
23.965359290008585,7.652691060768308,7.028358500542457,8.277023620994157
24.002576581734896,7.67289834361348,7.0477755862789895,8.29802110094797
24.039793873461207,7.693099897639082,7.067186943195952,8.319012852082212
24.077011165187514,7.713295722845111,7.086592571293341,8.339998874396882
24.114228456913825,7.733485819231567,7.105992470571157,8.360979167891976
24.151445748640135,7.753670186798456,7.125386641029406,8.381953732567506
24.188663040366443,7.773848825545769,7.144775082668079,8.402922568423458
24.225880332092753,7.794021735473513,7.164157795487183,8.423885675459843
24.263097623819064,7.814188916581686,7.183534779486716,8.444843053676655
24.300314915545375,7.834350368870287,7.202906034666677,8.465794703073897
24.337532207271682,7.854506092339316,7.222271561027067,8.486740623651565
24.374749498997993,7.874656086988774,7.241631358567885,8.507680815409664
24.411966790724303,7.894800352818662,7.260985427289133,8.528615278348191
24.449184082450614,7.914938889828977,7.2803337671908075,8.549544012467146
