GA,50th,5th,95th
21.285714285714285,6.930266395598338,5.0134428327042135,8.847089958492461
21.322931577440595,6.940391901255328,5.024001026478429,8.856782776032226
21.360148869166903,6.950497430112035,5.034539243452361,8.866455616771708
21.397366160893213,6.960582982168457,5.0450574836260085,8.876108480710904
21.434583452619524,6.970648557424594,5.055555746999371,8.885741367849818
21.471800744345835,6.980694155880448,5.06603403357245,8.895354278188444
21.509018036072142,6.990719777536015,5.076492343345242,8.904947211726785
21.546235327798453,7.000725422391298,5.086930676317751,8.914520168464843
21.583452619524763,7.010711090446298,5.097349032489976,8.92407314840262
21.620669911251074,7.020676781701013,5.107747411861917,8.93360615154011
21.65788720297738,7.030622496155441,5.11812581443357,8.943119177877312
21.695104494703692,7.040548233809588,5.1284842402049415,8.952612227414233
21.732321786430003,7.050453994663448,5.138822689176028,8.962085300150868
21.76953907815631,7.060339778717024,5.1491411613468285,8.971538396087219
21.80675636988262,7.0702055859703155,5.159439656717345,8.980971515223285
21.84397366160893,7.080051416423322,5.169718175287577,8.990384657559066
21.881190953335242,7.089877270076045,5.179976717057524,8.999777823094563
21.91840824506155,7.0996831469284825,5.1902152820271885,9.009151011829776
21.95562553678786,7.109469046980635,5.200433870196566,9.018504223764703
21.99284282851417,7.119234970232503,5.210632481565659,9.027837458899345
22.030060120240478,7.128980916684087,5.220811116134469,9.037150717233704
22.06727741196679,7.138706886335386,5.230969773902993,9.04644399876778
22.1044947036931,7.148412879186401,5.241108454871233,9.055717303501568
22.14171199541941,7.158098895237131,5.251227159039189,9.064970631435074
22.178929287145717,7.167764934487575,5.2613258864068575,9.074203982568292
22.216146578872028,7.177410996937738,5.271404636974246,9.08341735690123
22.25336387059834,7.187037082587615,5.281463410741348,9.092610754433881
22.29058116232465,7.1966431914372055,5.291502207708164,9.101784175166246
22.327798454050956,7.206229323486513,5.3015210278746965,9.110937619098328
22.365015745777267,7.215795478735535,5.311519871240944,9.120071086230125
22.402233037503578,7.2253416571842735,5.321498737806908,9.129184576561638
22.439450329229885,7.234867858832725,5.3314576275725845,9.138278090092864
22.476667620956196,7.244374083680896,5.34139654053798,9.14735162682381
22.513884912682506,7.253860331728779,5.351315476703089,9.15640518675447
22.551102204408817,7.263326602976379,5.361214436067915,9.165438769884842
22.588319496135124,7.272772897423694,5.371093418632455,9.174452376214933
22.625536787861435,7.282199215070724,5.38095242439671,9.183446005744738
22.662754079587746,7.291605555917471,5.390791453360682,9.19241965847426
22.699971371314057,7.300991919963932,5.400610505524369,9.201373334403495
22.737188663040364,7.310358307210109,5.410409580887771,9.210307033532446
22.774405954766674,7.319704717656,5.420188679450887,9.219220755861112
22.811623246492985,7.329031151301608,5.4299478012137214,9.228114501389495
22.848840538219292,7.338337608146929,5.439686946176267,9.23698827011759
22.886057829945603,7.347624088191969,5.449406114338532,9.245842062045405
22.923275121671914,7.356890591436722,5.45910530570051,9.254675877172932
22.960492413398224,7.366137117881191,5.468784520262204,9.263489715500176
